datetime,date,hour,season,year,month,holiday,weekday,workingday,weather_condition,temperature,humidity,windspeed,casual_users,registered_users,total_rentals,day_name,is_weekend,is_rush_hour,is_business_hours,is_evening,is_night,casual_percentage,registered_percentage
2013-08-04 11:00:00,2013-08-04,11,fall,2013,8,0,5,1,2,89.7,52.0,17.0,49,116,165,Friday,0,0,1,0,0,29.7,70.3
2013-08-04 12:00:00,2013-08-04,12,fall,2013,8,0,5,1,1,89.1,52.0,17.0,63,177,240,Friday,0,0,1,0,0,26.2,73.8
2013-08-04 13:00:00,2013-08-04,13,fall,2013,8,0,5,1,1,88.2,52.0,17.0,44,181,225,Friday,0,0,1,0,0,19.6,80.4
2013-08-04 14:00:00,2013-08-04,14,fall,2013,8,0,5,1,2,90.5,52.0,17.0,90,184,274,Friday,0,0,1,0,0,32.8,67.2
2013-08-04 15:00:00,2013-08-04,15,fall,2013,8,0,5,1,1,88.3,55.0,17.0,55,177,233,Friday,0,0,1,0,0,23.6,76.0
2013-08-04 16:00:00,2013-08-04,16,fall,2013,8,0,5,1,1,89.6,49.0,17.0,79,265,344,Friday,0,0,1,0,0,23.0,77.0
2013-08-04 17:00:00,2013-08-04,17,fall,2013,8,0,5,1,1,86.6,49.0,20.0,92,513,606,Friday,0,1,1,0,0,15.2,84.7
2013-08-04 18:00:00,2013-08-04,18,fall,2013,8,0,5,1,1,88.6,52.0,17.0,109,375,485,Friday,0,1,0,1,0,22.5,77.3
2013-08-04 19:00:00,2013-08-04,19,fall,2013,8,0,5,1,1,85.4,55.0,17.0,99,311,410,Friday,0,0,0,1,0,24.1,75.9
2013-08-04 20:00:00,2013-08-04,20,fall,2013,8,0,5,1,1,86.8,58.0,15.0,75,237,312,Friday,0,0,0,1,0,24.0,76.0
2013-08-04 21:00:00,2013-08-04,21,fall,2013,8,0,5,1,1,83.7,65.0,13.0,66,147,214,Friday,0,0,0,1,0,30.8,68.7
2013-08-04 22:00:00,2013-08-04,22,fall,2013,8,0,5,1,1,82.6,65.0,15.0,55,150,206,Friday,0,0,0,1,0,26.7,72.8
2013-08-04 23:00:00,2013-08-04,23,fall,2013,8,0,5,1,1,84.8,69.0,15.0,37,104,142,Friday,0,0,0,0,1,26.1,73.2
2013-08-05 00:00:00,2013-08-05,0,fall,2013,8,0,6,0,1,81.6,78.0,13.0,31,113,145,Saturday,1,0,0,0,1,21.4,77.9
2013-08-05 01:00:00,2013-08-05,1,fall,2013,8,0,6,0,1,75.3,78.0,11.0,19,56,75,Saturday,1,0,0,0,1,25.3,74.7
2013-08-05 02:00:00,2013-08-05,2,fall,2013,8,0,6,0,1,80.0,78.0,15.0,16,46,63,Saturday,1,0,0,0,1,25.4,73.0
2013-08-05 03:00:00,2013-08-05,3,fall,2013,8,0,6,0,2,78.7,78.0,11.0,14,29,44,Saturday,1,0,0,0,1,31.8,65.9
2013-08-05 04:00:00,2013-08-05,4,fall,2013,8,0,6,0,2,79.5,83.0,11.0,5,5,10,Saturday,1,0,0,0,1,50.0,50.0
2013-08-05 05:00:00,2013-08-05,5,fall,2013,8,0,6,0,1,79.0,89.0,6.0,2,4,6,Saturday,1,0,0,0,1,33.3,66.7
2013-08-05 06:00:00,2013-08-05,6,fall,2013,8,0,6,0,1,79.8,89.0,7.0,5,22,27,Saturday,1,0,0,0,0,18.5,81.5
2013-08-05 07:00:00,2013-08-05,7,fall,2013,8,0,6,0,1,82.6,83.0,11.0,15,52,67,Saturday,1,1,0,0,0,22.4,77.6
2013-08-05 08:00:00,2013-08-05,8,fall,2013,8,0,6,0,1,83.8,83.0,11.0,29,102,131,Saturday,1,1,0,0,0,22.1,77.9
2013-08-05 09:00:00,2013-08-05,9,fall,2013,8,0,6,0,1,87.6,70.0,15.0,65,169,235,Saturday,1,0,1,0,0,27.7,71.9
2013-08-05 10:00:00,2013-08-05,10,fall,2013,8,0,6,0,2,87.5,70.0,19.0,103,226,329,Saturday,1,0,1,0,0,31.3,68.7
2013-08-05 11:00:00,2013-08-05,11,fall,2013,8,0,6,0,1,89.9,62.0,15.0,146,224,370,Saturday,1,0,1,0,0,39.5,60.5
2013-08-05 12:00:00,2013-08-05,12,fall,2013,8,0,6,0,1,92.9,55.0,15.0,141,273,414,Saturday,1,0,1,0,0,34.1,65.9
2013-08-05 13:00:00,2013-08-05,13,fall,2013,8,0,6,0,2,90.6,59.0,22.0,193,291,484,Saturday,1,0,1,0,0,39.9,60.1
2013-08-05 14:00:00,2013-08-05,14,fall,2013,8,0,6,0,1,92.1,52.0,17.0,195,226,421,Saturday,1,0,1,0,0,46.3,53.7
2013-08-05 15:00:00,2013-08-05,15,fall,2013,8,0,6,0,2,91.2,53.0,17.0,143,256,400,Saturday,1,0,1,0,0,35.8,64.0
2013-08-05 16:00:00,2013-08-05,16,fall,2013,8,0,6,0,3,88.2,79.0,11.0,174,211,385,Saturday,1,0,1,0,0,45.2,54.8
2013-08-05 17:00:00,2013-08-05,17,fall,2013,8,0,6,0,3,86.5,79.0,11.0,69,100,170,Saturday,1,1,1,0,0,40.6,58.8
2013-08-05 18:00:00,2013-08-05,18,fall,2013,8,0,6,0,2,89.5,79.0,30.0,90,145,236,Saturday,1,1,0,1,0,38.1,61.4
2013-08-05 19:00:00,2013-08-05,19,fall,2013,8,0,6,0,3,84.5,84.0,17.0,64,128,192,Saturday,1,0,0,1,0,33.3,66.7
2013-08-05 20:00:00,2013-08-05,20,fall,2013,8,0,6,0,3,85.3,79.0,19.0,58,80,138,Saturday,1,0,0,1,0,42.0,58.0
2013-08-05 21:00:00,2013-08-05,21,fall,2013,8,0,6,0,2,84.5,84.0,22.0,30,94,125,Saturday,1,0,0,1,0,24.0,75.2
2013-08-05 22:00:00,2013-08-05,22,fall,2013,8,0,6,0,2,82.0,84.0,22.0,27,108,135,Saturday,1,0,0,1,0,20.0,80.0
2013-08-05 23:00:00,2013-08-05,23,fall,2013,8,0,6,0,3,84.2,84.0,19.0,33,90,123,Saturday,1,0,0,0,1,26.8,73.2
2013-08-06 00:00:00,2013-08-06,0,fall,2013,8,0,0,0,2,83.7,84.0,19.0,14,70,84,Sunday,1,0,0,0,1,16.7,83.3
2013-08-06 01:00:00,2013-08-06,1,fall,2013,8,0,0,0,2,83.2,84.0,17.0,10,67,77,Sunday,1,0,0,0,1,13.0,87.0
2013-08-06 02:00:00,2013-08-06,2,fall,2013,8,0,0,0,2,85.4,84.0,15.0,19,51,70,Sunday,1,0,0,0,1,27.1,72.9
2013-08-06 03:00:00,2013-08-06,3,fall,2013,8,0,0,0,2,82.3,84.0,9.0,10,25,36,Sunday,1,0,0,0,1,27.8,69.4
2013-08-06 04:00:00,2013-08-06,4,fall,2013,8,0,0,0,1,84.1,84.0,9.0,1,5,6,Sunday,1,0,0,0,1,16.7,83.3
2013-08-06 05:00:00,2013-08-06,5,fall,2013,8,0,0,0,1,85.8,89.0,13.0,1,4,5,Sunday,1,0,0,0,1,20.0,80.0
2013-08-06 06:00:00,2013-08-06,6,fall,2013,8,0,0,0,1,82.6,89.0,11.0,3,11,14,Sunday,1,0,0,0,0,21.4,78.6
2013-08-06 07:00:00,2013-08-06,7,fall,2013,8,0,0,0,1,83.2,84.0,13.0,12,30,43,Sunday,1,1,0,0,0,27.9,69.8
2013-08-06 08:00:00,2013-08-06,8,fall,2013,8,0,0,0,1,88.6,79.0,13.0,25,72,97,Sunday,1,1,0,0,0,25.8,74.2
2013-08-06 09:00:00,2013-08-06,9,fall,2013,8,0,0,0,1,88.8,75.0,7.0,89,111,200,Sunday,1,0,1,0,0,44.5,55.5
2013-08-06 10:00:00,2013-08-06,10,fall,2013,8,0,0,0,1,90.3,66.0,9.0,100,203,303,Sunday,1,0,1,0,0,33.0,67.0
2013-08-06 11:00:00,2013-08-06,11,fall,2013,8,0,0,0,1,93.7,63.0,0.0,126,174,300,Sunday,1,0,1,0,0,42.0,58.0
2013-08-06 12:00:00,2013-08-06,12,fall,2013,8,0,0,0,1,97.6,42.0,20.0,197,256,453,Sunday,1,0,1,0,0,43.5,56.5
2013-08-06 13:00:00,2013-08-06,13,fall,2013,8,0,0,0,1,96.1,42.0,20.0,124,216,341,Sunday,1,0,1,0,0,36.4,63.3
2013-08-06 14:00:00,2013-08-06,14,fall,2013,8,0,0,0,1,97.5,47.0,13.0,146,216,363,Sunday,1,0,1,0,0,40.2,59.5
2013-08-06 15:00:00,2013-08-06,15,fall,2013,8,0,0,0,3,83.5,74.0,20.0,126,222,349,Sunday,1,0,1,0,0,36.1,63.6
2013-08-06 16:00:00,2013-08-06,16,fall,2013,8,0,0,0,3,88.8,74.0,20.0,77,125,203,Sunday,1,0,1,0,0,37.9,61.6
2013-08-06 17:00:00,2013-08-06,17,fall,2013,8,0,0,0,3,85.9,74.0,43.0,69,144,213,Sunday,1,1,1,0,0,32.4,67.6
2013-08-06 18:00:00,2013-08-06,18,fall,2013,8,0,0,0,1,88.3,74.0,6.0,81,171,253,Sunday,1,1,0,1,0,32.0,67.6
2013-08-06 19:00:00,2013-08-06,19,fall,2013,8,0,0,0,1,83.1,79.0,11.0,85,201,287,Sunday,1,0,0,1,0,29.6,70.0
2013-08-06 20:00:00,2013-08-06,20,fall,2013,8,0,0,0,1,86.6,84.0,9.0,54,144,199,Sunday,1,0,0,1,0,27.1,72.4
2013-08-06 21:00:00,2013-08-06,21,fall,2013,8,0,0,0,1,85.9,84.0,7.0,37,103,141,Sunday,1,0,0,1,0,26.2,73.0
2013-08-06 22:00:00,2013-08-06,22,fall,2013,8,0,0,0,1,84.9,89.0,13.0,23,91,114,Sunday,1,0,0,1,0,20.2,79.8
2013-08-06 23:00:00,2013-08-06,23,fall,2013,8,0,0,0,1,85.1,79.0,7.0,11,42,54,Sunday,1,0,0,0,1,20.4,77.8
2013-08-07 00:00:00,2013-08-07,0,fall,2013,8,0,1,1,1,82.9,79.0,7.0,14,18,32,Monday,0,0,0,0,1,43.8,56.2
2013-08-07 01:00:00,2013-08-07,1,fall,2013,8,0,1,1,1,80.3,83.0,9.0,4,8,13,Monday,0,0,0,0,1,30.8,61.5
2013-08-07 02:00:00,2013-08-07,2,fall,2013,8,0,1,1,1,80.6,89.0,0.0,4,3,8,Monday,0,0,0,0,1,50.0,37.5
2013-08-07 03:00:00,2013-08-07,3,fall,2013,8,0,1,1,1,81.0,89.0,0.0,1,0,1,Monday,0,0,0,0,1,100.0,0.0
2013-08-07 04:00:00,2013-08-07,4,fall,2013,8,0,1,1,1,80.0,89.0,7.0,2,8,10,Monday,0,0,0,0,1,20.0,80.0
2013-08-07 05:00:00,2013-08-07,5,fall,2013,8,0,1,1,1,84.1,79.0,6.0,1,15,16,Monday,0,0,0,0,1,6.2,93.8
2013-08-07 06:00:00,2013-08-07,6,fall,2013,8,0,1,1,1,84.1,65.0,19.0,8,92,100,Monday,0,0,0,0,0,8.0,92.0
2013-08-07 07:00:00,2013-08-07,7,fall,2013,8,0,1,1,1,83.8,62.0,20.0,18,258,277,Monday,0,1,0,0,0,6.5,93.1
2013-08-07 08:00:00,2013-08-07,8,fall,2013,8,0,1,1,1,87.2,58.0,22.0,32,357,389,Monday,0,1,0,0,0,8.2,91.8
2013-08-07 09:00:00,2013-08-07,9,fall,2013,8,0,1,1,1,87.7,55.0,26.0,38,150,188,Monday,0,0,1,0,0,20.2,79.8
2013-08-07 10:00:00,2013-08-07,10,fall,2013,8,0,1,1,1,90.0,52.0,26.0,66,66,133,Monday,0,0,1,0,0,49.6,49.6
2013-08-07 11:00:00,2013-08-07,11,fall,2013,8,0,1,1,1,93.7,48.0,24.0,94,93,187,Monday,0,0,1,0,0,50.3,49.7
2013-08-07 12:00:00,2013-08-07,12,fall,2013,8,0,1,1,1,91.4,46.0,17.0,54,151,205,Monday,0,0,1,0,0,26.3,73.7
2013-08-07 13:00:00,2013-08-07,13,fall,2013,8,0,1,1,1,93.3,44.0,20.0,51,129,181,Monday,0,0,1,0,0,28.2,71.3
2013-08-07 14:00:00,2013-08-07,14,fall,2013,8,0,1,1,1,92.6,43.0,20.0,42,112,154,Monday,0,0,1,0,0,27.3,72.7
2013-08-07 15:00:00,2013-08-07,15,fall,2013,8,0,1,1,1,96.0,41.0,20.0,39,85,125,Monday,0,0,1,0,0,31.2,68.0
2013-08-07 16:00:00,2013-08-07,16,fall,2013,8,0,1,1,1,95.8,39.0,19.0,69,238,308,Monday,0,0,1,0,0,22.4,77.3
2013-08-07 17:00:00,2013-08-07,17,fall,2013,8,0,1,1,1,96.2,39.0,11.0,73,506,580,Monday,0,1,1,0,0,12.6,87.2
2013-08-07 18:00:00,2013-08-07,18,fall,2013,8,0,1,1,1,93.6,41.0,9.0,71,517,588,Monday,0,1,0,1,0,12.1,87.9
2013-08-07 19:00:00,2013-08-07,19,fall,2013,8,0,1,1,1,92.4,43.0,7.0,68,378,447,Monday,0,0,0,1,0,15.2,84.6
2013-08-07 20:00:00,2013-08-07,20,fall,2013,8,0,1,1,1,91.0,55.0,0.0,77,234,311,Monday,0,0,0,1,0,24.8,75.2
2013-08-07 21:00:00,2013-08-07,21,fall,2013,8,0,1,1,1,88.5,58.0,6.0,33,174,208,Monday,0,0,0,1,0,15.9,83.7
2013-08-07 22:00:00,2013-08-07,22,fall,2013,8,0,1,1,1,87.7,58.0,7.0,30,140,170,Monday,0,0,0,1,0,17.6,82.4
2013-08-07 23:00:00,2013-08-07,23,fall,2013,8,0,1,1,1,88.6,66.0,7.0,18,52,71,Monday,0,0,0,0,1,25.4,73.2
2013-08-08 00:00:00,2013-08-08,0,fall,2013,8,0,2,1,1,84.6,79.0,9.0,10,26,37,Tuesday,0,0,0,0,1,27.0,70.3
2013-08-08 01:00:00,2013-08-08,1,fall,2013,8,0,2,1,1,82.6,66.0,0.0,5,10,15,Tuesday,0,0,0,0,1,33.3,66.7
2013-08-08 02:00:00,2013-08-08,2,fall,2013,8,0,2,1,1,89.2,70.0,0.0,9,3,12,Tuesday,0,0,0,0,1,75.0,25.0
2013-08-08 03:00:00,2013-08-08,3,fall,2013,8,0,2,1,1,84.7,62.0,0.0,0,3,3,Tuesday,0,0,0,0,1,0.0,100.0
2013-08-08 04:00:00,2013-08-08,4,fall,2013,8,0,2,1,1,85.6,74.0,0.0,1,6,7,Tuesday,0,0,0,0,1,14.3,85.7
2013-08-08 05:00:00,2013-08-08,5,fall,2013,8,0,2,1,1,85.7,65.0,6.0,5,27,32,Tuesday,0,0,0,0,1,15.6,84.4
2013-08-08 06:00:00,2013-08-08,6,fall,2013,8,0,2,1,1,86.5,64.0,0.0,6,107,114,Tuesday,0,0,0,0,0,5.3,93.9
2013-08-08 07:00:00,2013-08-08,7,fall,2013,8,0,2,1,1,84.8,74.0,7.0,32,334,366,Tuesday,0,1,0,0,0,8.7,91.3
2013-08-08 08:00:00,2013-08-08,8,fall,2013,8,0,2,1,1,87.0,66.0,0.0,39,351,391,Tuesday,0,1,0,0,0,10.0,89.8
2013-08-08 09:00:00,2013-08-08,9,fall,2013,8,0,2,1,2,87.7,62.0,9.0,36,151,188,Tuesday,0,0,1,0,0,19.1,80.3
2013-08-08 10:00:00,2013-08-08,10,fall,2013,8,0,2,1,2,94.0,59.0,15.0,63,102,166,Tuesday,0,0,1,0,0,38.0,61.4
2013-08-08 11:00:00,2013-08-08,11,fall,2013,8,0,2,1,1,89.8,59.0,15.0,65,95,161,Tuesday,0,0,1,0,0,40.4,59.0
2013-08-08 12:00:00,2013-08-08,12,fall,2013,8,0,2,1,1,92.1,56.0,13.0,63,131,194,Tuesday,0,0,1,0,0,32.5,67.5
2013-08-08 13:00:00,2013-08-08,13,fall,2013,8,0,2,1,1,94.1,49.0,11.0,55,146,201,Tuesday,0,0,1,0,0,27.4,72.6
2013-08-08 14:00:00,2013-08-08,14,fall,2013,8,0,2,1,1,95.3,44.0,19.0,57,102,160,Tuesday,0,0,1,0,0,35.6,63.7
2013-08-08 15:00:00,2013-08-08,15,fall,2013,8,0,2,1,1,94.5,39.0,19.0,62,113,175,Tuesday,0,0,1,0,0,35.4,64.6
2013-08-08 16:00:00,2013-08-08,16,fall,2013,8,0,2,1,1,97.5,39.0,20.0,63,252,315,Tuesday,0,0,1,0,0,20.0,80.0
2013-08-08 17:00:00,2013-08-08,17,fall,2013,8,0,2,1,1,92.4,55.0,11.0,90,517,607,Tuesday,0,1,1,0,0,14.8,85.2
2013-08-08 18:00:00,2013-08-08,18,fall,2013,8,0,2,1,1,91.5,55.0,13.0,119,600,720,Tuesday,0,1,0,1,0,16.5,83.3
2013-08-08 19:00:00,2013-08-08,19,fall,2013,8,0,2,1,1,90.5,49.0,7.0,79,345,424,Tuesday,0,0,0,1,0,18.6,81.4
2013-08-08 20:00:00,2013-08-08,20,fall,2013,8,0,2,1,1,92.6,43.0,13.0,39,300,339,Tuesday,0,0,0,1,0,11.5,88.5
2013-08-08 21:00:00,2013-08-08,21,fall,2013,8,0,2,1,1,88.9,46.0,17.0,49,197,246,Tuesday,0,0,0,1,0,19.9,80.1
2013-08-08 22:00:00,2013-08-08,22,fall,2013,8,0,2,1,1,91.9,46.0,20.0,29,132,161,Tuesday,0,0,0,1,0,18.0,82.0
2013-08-08 23:00:00,2013-08-08,23,fall,2013,8,0,2,1,1,88.3,48.0,19.0,24,58,82,Tuesday,0,0,0,0,1,29.3,70.7
2013-08-09 00:00:00,2013-08-09,0,fall,2013,8,0,3,1,1,88.4,51.0,15.0,21,19,40,Wednesday,0,0,0,0,1,52.5,47.5
2013-08-09 01:00:00,2013-08-09,1,fall,2013,8,0,3,1,1,85.0,54.0,13.0,7,10,17,Wednesday,0,0,0,0,1,41.2,58.8
2013-08-09 02:00:00,2013-08-09,2,fall,2013,8,0,3,1,1,85.2,54.0,11.0,1,10,11,Wednesday,0,0,0,0,1,9.1,90.9
2013-08-09 03:00:00,2013-08-09,3,fall,2013,8,0,3,1,1,85.5,58.0,11.0,1,3,4,Wednesday,0,0,0,0,1,25.0,75.0
2013-08-09 04:00:00,2013-08-09,4,fall,2013,8,0,3,1,1,86.9,54.0,9.0,1,4,5,Wednesday,0,0,0,0,1,20.0,80.0
2013-08-09 05:00:00,2013-08-09,5,fall,2013,8,0,3,1,1,84.5,61.0,6.0,2,33,36,Wednesday,0,0,0,0,1,5.6,91.7
2013-08-09 06:00:00,2013-08-09,6,fall,2013,8,0,3,1,1,83.5,61.0,0.0,10,122,132,Wednesday,0,0,0,0,0,7.6,92.4
2013-08-09 07:00:00,2013-08-09,7,fall,2013,8,0,3,1,1,84.5,58.0,6.0,17,309,326,Wednesday,0,1,0,0,0,5.2,94.8
2013-08-09 08:00:00,2013-08-09,8,fall,2013,8,0,3,1,1,85.9,51.0,13.0,40,386,427,Wednesday,0,1,0,0,0,9.4,90.4
2013-08-09 09:00:00,2013-08-09,9,fall,2013,8,0,3,1,1,88.5,48.0,15.0,33,153,186,Wednesday,0,0,1,0,0,17.7,82.3
2013-08-09 10:00:00,2013-08-09,10,fall,2013,8,0,3,1,1,89.7,43.0,15.0,49,86,135,Wednesday,0,0,1,0,0,36.3,63.7
2013-08-09 11:00:00,2013-08-09,11,fall,2013,8,0,3,1,1,91.6,41.0,26.0,59,104,164,Wednesday,0,0,1,0,0,36.0,63.4
2013-08-09 12:00:00,2013-08-09,12,fall,2013,8,0,3,1,1,93.2,38.0,20.0,80,180,261,Wednesday,0,0,1,0,0,30.7,69.0
2013-08-09 13:00:00,2013-08-09,13,fall,2013,8,0,3,1,1,89.6,38.0,19.0,43,157,200,Wednesday,0,0,1,0,0,21.5,78.5
2013-08-09 14:00:00,2013-08-09,14,fall,2013,8,0,3,1,1,94.0,34.0,22.0,78,146,224,Wednesday,0,0,1,0,0,34.8,65.2
2013-08-09 15:00:00,2013-08-09,15,fall,2013,8,0,3,1,1,96.1,30.0,22.0,55,146,201,Wednesday,0,0,1,0,0,27.4,72.6
2013-08-09 16:00:00,2013-08-09,16,fall,2013,8,0,3,1,1,95.3,26.0,20.0,81,221,303,Wednesday,0,0,1,0,0,26.7,72.9
2013-08-09 17:00:00,2013-08-09,17,fall,2013,8,0,3,1,1,94.5,26.0,20.0,79,576,655,Wednesday,0,1,1,0,0,12.1,87.9
2013-08-09 18:00:00,2013-08-09,18,fall,2013,8,0,3,1,1,90.5,28.0,20.0,79,554,633,Wednesday,0,1,0,1,0,12.5,87.5
2013-08-09 19:00:00,2013-08-09,19,fall,2013,8,0,3,1,1,89.9,26.0,17.0,91,384,476,Wednesday,0,0,0,1,0,19.1,80.7
2013-08-09 20:00:00,2013-08-09,20,fall,2013,8,0,3,1,1,89.6,31.0,9.0,70,303,374,Wednesday,0,0,0,1,0,18.7,81.0
2013-08-09 21:00:00,2013-08-09,21,fall,2013,8,0,3,1,1,88.1,33.0,7.0,53,182,235,Wednesday,0,0,0,1,0,22.6,77.4
2013-08-09 22:00:00,2013-08-09,22,fall,2013,8,0,3,1,1,87.1,37.0,0.0,17,127,144,Wednesday,0,0,0,1,0,11.8,88.2
2013-08-09 23:00:00,2013-08-09,23,fall,2013,8,0,3,1,1,85.8,37.0,6.0,15,102,117,Wednesday,0,0,0,0,1,12.8,87.2
2013-08-10 00:00:00,2013-08-10,0,fall,2013,8,0,4,1,1,83.7,45.0,7.0,6,44,51,Thursday,0,0,0,0,1,11.8,86.3
2013-08-10 01:00:00,2013-08-10,1,fall,2013,8,0,4,1,1,80.3,45.0,9.0,10,20,31,Thursday,0,0,0,0,1,32.3,64.5
2013-08-10 02:00:00,2013-08-10,2,fall,2013,8,0,4,1,1,82.0,54.0,9.0,3,8,11,Thursday,0,0,0,0,1,27.3,72.7
2013-08-10 03:00:00,2013-08-10,3,fall,2013,8,0,4,1,1,81.9,57.0,9.0,2,8,10,Thursday,0,0,0,0,1,20.0,80.0
2013-08-10 04:00:00,2013-08-10,4,fall,2013,8,0,4,1,1,77.7,57.0,11.0,1,4,5,Thursday,0,0,0,0,1,20.0,80.0
2013-08-10 05:00:00,2013-08-10,5,fall,2013,8,0,4,1,1,77.8,61.0,13.0,2,26,28,Thursday,0,0,0,0,1,7.1,92.9
2013-08-10 06:00:00,2013-08-10,6,fall,2013,8,0,4,1,1,78.4,65.0,11.0,5,110,116,Thursday,0,0,0,0,0,4.3,94.8
2013-08-10 07:00:00,2013-08-10,7,fall,2013,8,0,4,1,1,82.9,54.0,9.0,15,307,323,Thursday,0,1,0,0,0,4.6,95.0
2013-08-10 08:00:00,2013-08-10,8,fall,2013,8,0,4,1,1,83.7,45.0,11.0,33,412,445,Thursday,0,1,0,0,0,7.4,92.6
2013-08-10 09:00:00,2013-08-10,9,fall,2013,8,0,4,1,1,83.3,39.0,15.0,35,188,223,Thursday,0,0,1,0,0,15.7,84.3
2013-08-10 10:00:00,2013-08-10,10,fall,2013,8,0,4,1,1,86.3,37.0,17.0,41,110,152,Thursday,0,0,1,0,0,27.0,72.4
2013-08-10 11:00:00,2013-08-10,11,fall,2013,8,0,4,1,1,86.6,35.0,17.0,64,140,205,Thursday,0,0,1,0,0,31.2,68.3
2013-08-10 12:00:00,2013-08-10,12,fall,2013,8,0,4,1,1,88.6,31.0,17.0,53,174,228,Thursday,0,0,1,0,0,23.2,76.3
2013-08-10 13:00:00,2013-08-10,13,fall,2013,8,0,4,1,1,87.6,31.0,15.0,51,168,220,Thursday,0,0,1,0,0,23.2,76.4
2013-08-10 14:00:00,2013-08-10,14,fall,2013,8,0,4,1,1,89.7,29.0,0.0,44,117,162,Thursday,0,0,1,0,0,27.2,72.2
2013-08-10 15:00:00,2013-08-10,15,fall,2013,8,0,4,1,1,89.9,29.0,20.0,58,141,199,Thursday,0,0,1,0,0,29.1,70.9
2013-08-10 16:00:00,2013-08-10,16,fall,2013,8,0,4,1,1,91.2,27.0,13.0,59,252,311,Thursday,0,0,1,0,0,19.0,81.0
2013-08-10 17:00:00,2013-08-10,17,fall,2013,8,0,4,1,1,91.4,29.0,17.0,102,520,622,Thursday,0,1,1,0,0,16.4,83.6
2013-08-10 18:00:00,2013-08-10,18,fall,2013,8,0,4,1,1,87.5,29.0,6.0,79,533,613,Thursday,0,1,0,1,0,12.9,86.9
2013-08-10 19:00:00,2013-08-10,19,fall,2013,8,0,4,1,1,87.2,35.0,13.0,48,328,377,Thursday,0,0,0,1,0,12.7,87.0
2013-08-10 20:00:00,2013-08-10,20,fall,2013,8,0,4,1,1,84.6,37.0,9.0,59,244,303,Thursday,0,0,0,1,0,19.5,80.5
2013-08-10 21:00:00,2013-08-10,21,fall,2013,8,0,4,1,1,84.7,48.0,6.0,36,177,213,Thursday,0,0,0,1,0,16.9,83.1
2013-08-10 22:00:00,2013-08-10,22,fall,2013,8,0,4,1,1,84.8,48.0,0.0,36,132,169,Thursday,0,0,0,1,0,21.3,78.1
2013-08-10 23:00:00,2013-08-10,23,fall,2013,8,0,4,1,1,79.9,50.0,11.0,23,111,134,Thursday,0,0,0,0,1,17.2,82.8
2013-08-11 00:00:00,2013-08-11,0,fall,2013,8,0,5,1,1,80.1,53.0,11.0,12,53,65,Friday,0,0,0,0,1,18.5,81.5
2013-08-11 01:00:00,2013-08-11,1,fall,2013,8,0,5,1,1,78.0,53.0,9.0,4,23,27,Friday,0,0,0,0,1,14.8,85.2
2013-08-11 02:00:00,2013-08-11,2,fall,2013,8,0,5,1,1,79.7,57.0,13.0,0,17,17,Friday,0,0,0,0,1,0.0,100.0
2013-08-11 03:00:00,2013-08-11,3,fall,2013,8,0,5,1,1,76.6,53.0,11.0,0,9,9,Friday,0,0,0,0,1,0.0,100.0
2013-08-11 04:00:00,2013-08-11,4,fall,2013,8,0,5,1,1,78.3,53.0,9.0,0,5,5,Friday,0,0,0,0,1,0.0,100.0
2013-08-11 05:00:00,2013-08-11,5,fall,2013,8,0,5,1,1,76.0,56.0,9.0,2,26,29,Friday,0,0,0,0,1,6.9,89.7
2013-08-11 06:00:00,2013-08-11,6,fall,2013,8,0,5,1,1,76.3,50.0,9.0,3,85,88,Friday,0,0,0,0,0,3.4,96.6
2013-08-11 07:00:00,2013-08-11,7,fall,2013,8,0,5,1,1,80.6,44.0,11.0,17,260,278,Friday,0,1,0,0,0,6.1,93.5
2013-08-11 08:00:00,2013-08-11,8,fall,2013,8,0,5,1,1,81.3,39.0,15.0,33,460,494,Friday,0,1,0,0,0,6.7,93.1
2013-08-11 09:00:00,2013-08-11,9,fall,2013,8,0,5,1,1,82.6,34.0,9.0,28,190,219,Friday,0,0,1,0,0,12.8,86.8
2013-08-11 10:00:00,2013-08-11,10,fall,2013,8,0,5,1,1,82.4,33.0,7.0,45,88,133,Friday,0,0,1,0,0,33.8,66.2
2013-08-11 11:00:00,2013-08-11,11,fall,2013,8,0,5,1,1,86.8,29.0,0.0,54,123,177,Friday,0,0,1,0,0,30.5,69.5
2013-08-11 12:00:00,2013-08-11,12,fall,2013,8,0,5,1,1,93.1,27.0,0.0,64,195,259,Friday,0,0,1,0,0,24.7,75.3
2013-08-11 13:00:00,2013-08-11,13,fall,2013,8,0,5,1,1,91.4,29.0,6.0,91,222,314,Friday,0,0,1,0,0,29.0,70.7
2013-08-11 14:00:00,2013-08-11,14,fall,2013,8,0,5,1,1,90.0,29.0,13.0,52,139,192,Friday,0,0,1,0,0,27.1,72.4
2013-08-11 15:00:00,2013-08-11,15,fall,2013,8,0,5,1,1,90.5,29.0,11.0,67,216,283,Friday,0,0,1,0,0,23.7,76.3
2013-08-11 16:00:00,2013-08-11,16,fall,2013,8,0,5,1,1,91.8,28.0,0.0,73,286,359,Friday,0,0,1,0,0,20.3,79.7
2013-08-11 17:00:00,2013-08-11,17,fall,2013,8,0,5,1,1,90.5,26.0,0.0,106,483,589,Friday,0,1,1,0,0,18.0,82.0
